symbol,name,sector,policy_rating,raw_total,final_score,rating,action,alert_level,overall_confidence,watermark,circuit_breakers_triggered,moat_score,moat_confidence,valuation_score,valuation_confidence,valuation_percentile,valuation_zone,valuation_metric,policy_score
603993,洛阳钼业,,neutral,67.6,67.6,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,80.27,0.9,32.97520661157024,accumulate,PE_TTM,100.0
605117,德业股份,,neutral,59.97,59.97,Avoid,回避,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,59.92,0.9,58.099173553719005,hold,PE_TTM,100.0
605499,东鹏饮料,,neutral,75.0,75.0,Accumulate,分批建仓,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,100.0,0.9,0.0,strong_buy,PE_TTM,100.0
688008,澜起科技,,neutral,43.13,43.13,Avoid,一票否决：禁止买入,hard_veto,0.6499999999999999,[数据部分缺失],1,60.0,0.5,15.01,0.9,90.99173553719008,avoid,PE_TTM,100.0
688009,中国通号,,neutral,70.41,70.41,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,87.77,0.9,22.975206611570247,accumulate,PE_TTM,100.0
688012,中微公司,,neutral,48.97,48.97,Avoid,回避,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,30.58,0.9,81.65289256198346,avoid,PE_TTM,100.0
688036,传音控股,,neutral,58.26,58.26,Avoid,回避,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,55.37,0.9,63.553719008264466,hold,PE_TTM,100.0
688041,海光信息,,neutral,39.23,39.23,Avoid,一票否决：禁止买入,hard_veto,0.6312499999999999,[数据部分缺失],1,60.0,0.5,4.6,0.85,97.24061810154525,avoid,PE_TTM,100.0
688047,龙芯中科,,neutral,60.0,60.0,Hold/Watch,等待拐点,green_pass,0.5,[数据部分缺失],0,60.0,0.5,0.0,0.3,-1.0,invalid,PE_TTM,100.0
688082,盛美上海,,neutral,53.51,53.51,Avoid,回避,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,42.7,0.9,74.3778801843318,avoid,PE_TTM,100.0
688111,金山办公,,neutral,74.95,74.95,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,99.88,0.9,0.24793388429752067,strong_buy,PE_TTM,100.0
688126,沪硅产业,,neutral,60.0,60.0,Hold/Watch,等待拐点,green_pass,0.5,[数据部分缺失],0,60.0,0.5,0.0,0.3,-1.0,invalid,PE_TTM,100.0
688169,石头科技,,neutral,67.32,67.32,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,79.52,0.9,33.96694214876033,accumulate,PE_TTM,100.0
688187,时代电气,,neutral,68.09,68.09,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,81.57,0.9,31.238938053097343,accumulate,PE_TTM,100.0
688223,晶科能源,,neutral,60.0,60.0,Hold/Watch,等待拐点,green_pass,0.5,[数据部分缺失],0,60.0,0.5,0.0,0.3,-1.0,invalid,PE_TTM,100.0
688256,寒武纪,,neutral,70.75,70.75,Hold/Watch,等待拐点,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,88.66,0.9,21.78988326848249,accumulate,PE_TTM,100.0
688271,联影医疗,,neutral,72.67,72.67,Hold/Watch,等待拐点,green_pass,0.6312499999999999,[数据部分缺失],0,60.0,0.5,93.78,0.85,12.444444444444445,strong_buy,PE_TTM,100.0
688303,大全能源,,neutral,60.0,60.0,Hold/Watch,等待拐点,green_pass,0.5,[数据部分缺失],0,60.0,0.5,0.0,0.3,-1.0,invalid,PE_TTM,100.0
688396,华润微,,neutral,43.55,43.55,Avoid,一票否决：禁止买入,hard_veto,0.6499999999999999,[数据部分缺失],1,60.0,0.5,16.12,0.9,90.3305785123967,avoid,PE_TTM,100.0
688472,阿特斯,,neutral,48.38,48.38,Avoid,回避,green_pass,0.6312499999999999,[数据部分缺失],0,60.0,0.5,29.0,0.85,82.6025459688826,avoid,PE_TTM,100.0
688506,百利天恒,,neutral,60.0,60.0,Hold/Watch,等待拐点,green_pass,0.5,[数据部分缺失],0,60.0,0.5,0.0,0.3,-1.0,invalid,PE_TTM,100.0
688981,中芯国际,,neutral,48.09,48.09,Avoid,回避,green_pass,0.6499999999999999,[数据部分缺失],0,60.0,0.5,28.24,0.9,83.05785123966942,avoid,PE_TTM,100.0
